0.35,102.19,0.045
0.35,102.21,0.045
0.35,102.23,0.045
0.35,102.24,0.045
0.35,102.26,0.045
0.35,102.28,0.045
0.36,102.29,0.045
0.36,102.31,0.045
0.36,102.32,0.045
0.36,102.34,0.046
0.36,102.35,0.046
0.36,102.37,0.046
0.37,102.39,0.046
0.37,102.40,0.046
0.37,102.42,0.046
0.37,102.44,0.046
0.37,102.45,0.046
0.38,102.47,0.046
0.38,102.48,0.046
0.38,102.50,0.046
0.38,102.52,0.047
0.38,102.53,0.047
0.38,102.55,0.047
0.39,102.56,0.047
0.39,102.58,0.047
0.39,102.60,0.047
0.39,102.61,0.047
0.39,102.63,0.047
0.39,102.65,0.047
0.40,102.66,0.047
0.40,102.68,0.047
0.40,102.69,0.048
0.40,102.71,0.048
0.40,102.73,0.048
0.40,102.74,0.048
0.40,102.76,0.048
0.41,102.77,0.048
0.41,102.79,0.048
0.41,102.81,0.048
0.41,102.82,0.048
0.41,102.84,0.048
0.41,102.86,0.048
0.42,102.87,0.048
0.42,102.89,0.048
0.42,102.91,0.048
0.42,102.92,0.048
0.42,102.94,0.048
0.43,102.95,0.048
0.43,102.97,0.048
0.43,102.99,0.048
0.43,103.00,0.048
0.43,103.02,0.048
0.43,103.03,0.048
0.44,103.05,0.048
0.44,103.07,0.048
0.44,103.08,0.048
0.44,103.10,0.048
0.44,103.12,0.048
0.44,103.13,0.048
0.45,103.15,0.048
0.45,103.17,0.048
0.45,103.18,0.048
0.45,103.20,0.048
0.45,103.22,0.048
0.45,103.23,0.048
0.45,103.25,0.049
0.46,103.26,0.049
0.46,103.28,0.049
0.46,103.30,0.049
0.46,103.31,0.049
0.46,103.33,0.049
0.46,103.34,0.049
0.47,103.36,0.049
0.47,103.38,0.049
0.47,103.39,0.049
0.47,103.41,0.049
0.47,103.43,0.049
0.48,103.44,0.049
0.48,103.46,0.049
0.48,103.48,0.049
0.48,103.49,0.049
0.48,103.51,0.049
0.48,103.53,0.049
0.49,103.54,0.049
0.49,103.56,0.049
0.49,103.58,0.049
0.49,103.59,0.049
0.49,103.61,0.049
0.49,103.62,0.049
0.50,103.64,0.049
0.50,103.66,0.049
0.50,103.67,0.049
0.50,103.69,0.049
0.50,103.71,0.049
0.50,103.72,0.049
0.50,103.74,0.049
0.51,103.76,0.049
0.51,103.77,0.049
0.51,103.79,0.049
0.51,103.81,0.049
0.51,103.82,0.049
0.51,103.84,0.049
0.52,103.85,0.049
0.52,103.87,0.049
0.52,103.89,0.049
0.52,103.90,0.049
0.52,103.92,0.049
0.53,103.94,0.049
0.53,103.95,0.049
0.53,103.97,0.050
0.53,103.99,0.050
0.53,104.00,0.050
0.53,104.02,0.050
0.53,104.03,0.050
0.54,104.05,0.050
0.54,104.07,0.050
0.54,104.08,0.050
0.54,104.10,0.050
0.54,104.12,0.050
0.55,104.13,0.050
0.55,104.15,0.050
0.55,104.17,0.050
0.55,104.18,0.050
0.55,104.20,0.050
0.55,104.22,0.050
0.55,104.23,0.050
0.56,104.25,0.050
0.56,104.27,0.050
0.56,104.28,0.050
0.56,104.30,0.050
0.56,104.31,0.050
0.57,104.33,0.050
0.57,104.35,0.050
0.57,104.37,0.050
0.57,104.38,0.050
0.57,104.40,0.050
0.57,104.41,0.050
0.58,104.43,0.050
0.58,104.45,0.050
0.58,104.46,0.050
0.58,104.48,0.050
0.58,104.50,0.050
0.58,104.51,0.050
0.58,104.53,0.050
0.59,104.55,0.050
0.59,104.56,0.050
0.59,104.58,0.050
0.59,104.60,0.050
0.59,104.61,0.050
0.60,104.63,0.050
0.60,104.64,0.050
0.60,104.66,0.050
0.60,104.68,0.050
0.60,104.70,0.050
0.60,104.71,0.050
0.60,104.73,0.050
0.61,104.74,0.050
0.61,104.76,0.050
0.61,104.78,0.050
0.61,104.79,0.050
0.61,104.81,0.050
0.62,104.83,0.050
0.62,104.84,0.050
0.62,104.86,0.050
0.62,104.88,0.050
0.62,104.89,0.050
0.62,104.91,0.050
0.63,104.93,0.050
0.63,104.94,0.050
0.63,104.96,0.050
0.63,104.98,0.050
0.63,104.99,0.051
0.63,105.01,0.051
0.63,105.03,0.051
0.64,105.04,0.051
0.64,105.06,0.051
0.64,105.07,0.051
0.64,105.09,0.051
0.64,105.11,0.051
0.65,105.12,0.051
0.65,105.14,0.051
0.65,105.16,0.051
0.65,105.18,0.051
0.65,105.19,0.051
0.65,105.21,0.051
0.65,105.22,0.051
0.66,105.24,0.051
0.66,105.26,0.051
0.66,105.27,0.051
0.66,105.29,0.051
0.66,105.31,0.051
0.67,105.32,0.051
0.67,105.34,0.051
0.67,105.36,0.051
0.67,105.37,0.051
0.67,105.39,0.051
0.67,105.41,0.051
0.68,105.42,0.051
0.68,105.44,0.051
0.68,105.46,0.051
0.68,105.47,0.051
0.68,105.49,0.051
0.68,105.51,0.051
0.68,105.52,0.051
0.69,105.54,0.051
0.69,105.55,0.051
0.69,105.57,0.051
0.69,105.59,0.051
0.69,105.60,0.051
0.70,105.62,0.051
0.70,105.64,0.051
0.70,105.65,0.051
0.70,105.67,0.051
0.70,105.69,0.051
0.70,105.70,0.051
0.70,105.72,0.051
0.71,105.74,0.051
0.71,105.75,0.051
0.71,105.77,0.051
0.71,105.79,0.051
0.71,105.80,0.051
0.72,105.82,0.051
0.72,105.84,0.051
0.72,105.85,0.051
0.72,105.87,0.051
0.72,105.89,0.051
0.72,105.90,0.051
0.73,105.92,0.051
0.73,105.94,0.051
0.73,105.95,0.051
0.73,105.97,0.051
0.73,105.99,0.051
0.73,106.00,0.051
0.73,106.02,0.051
0.74,106.04,0.051
0.74,106.05,0.051
0.74,106.07,0.051
0.74,106.08,0.051
0.74,106.10,0.051
0.75,106.12,0.051
0.75,106.13,0.051
0.75,106.15,0.051
0.75,106.17,0.051
0.75,106.18,0.051
0.75,106.20,0.051
0.75,106.22,0.051
0.76,106.23,0.051
0.76,106.25,0.051
0.76,106.27,0.052
0.76,106.28,0.052
0.76,106.30,0.052
0.77,106.32,0.052
0.77,106.33,0.052
0.77,106.35,0.052
0.77,106.37,0.052
0.77,106.38,0.052
0.77,106.40,0.052
0.78,106.42,0.052
0.78,106.43,0.052
0.78,106.45,0.052
0.78,106.47,0.052
0.78,106.48,0.052
0.78,106.50,0.052
0.78,106.52,0.052
0.79,106.53,0.052
0.79,106.55,0.052
0.79,106.56,0.052
0.79,106.58,0.052
0.79,106.60,0.052
0.80,106.62,0.052
0.80,106.63,0.052
0.80,106.65,0.052
0.80,106.67,0.052
0.80,106.68,0.052
0.80,106.70,0.052
0.80,106.71,0.052
0.81,106.73,0.052
0.81,106.75,0.052
0.81,106.76,0.052
0.81,106.78,0.052
0.81,106.80,0.052
0.82,106.81,0.052
0.82,106.83,0.052
0.82,106.85,0.052
0.82,106.86,0.052
0.82,106.88,0.052
0.82,106.90,0.052
0.83,106.91,0.052
0.83,106.93,0.052
0.83,106.95,0.052
0.83,106.96,0.052
0.83,106.98,0.052
0.83,107.00,0.052
0.83,107.01,0.052
0.84,107.03,0.052
0.84,107.05,0.052
0.84,107.06,0.052
0.84,107.08,0.052
0.84,107.10,0.052
0.85,107.11,0.052
0.85,107.13,0.052
0.85,107.15,0.052
0.85,107.16,0.052
0.85,107.18,0.052
0.85,107.20,0.052
0.85,107.21,0.052
0.86,107.23,0.052
0.86,107.25,0.052
0.86,107.26,0.052
0.86,107.28,0.052
0.86,107.30,0.052
0.87,107.31,0.052
0.87,107.33,0.052
0.87,107.35,0.052
0.87,107.36,0.052
0.87,107.38,0.052
0.87,107.39,0.052
0.88,107.41,0.052
0.88,107.43,0.052
0.88,107.44,0.052
0.88,107.46,0.052
0.88,107.48,0.052
0.88,107.49,0.052
0.88,107.51,0.052
0.89,107.53,0.052
0.89,107.55,0.052
0.89,107.56,0.052
0.89,107.58,0.052
0.89,107.60,0.052
0.90,107.61,0.052
0.90,107.63,0.052
0.90,107.64,0.052
0.90,107.66,0.052
0.90,107.68,0.053
0.90,107.69,0.053
0.90,107.71,0.053
0.91,107.73,0.053
0.91,107.74,0.053
0.91,107.76,0.053
0.91,107.78,0.053
0.91,107.80,0.053
0.92,107.81,0.053
0.92,107.83,0.053
0.92,107.84,0.053
0.92,107.86,0.053
0.92,107.88,0.053
0.92,107.89,0.053
0.93,107.91,0.053
0.93,107.93,0.053
0.93,107.94,0.053
0.93,107.96,0.053
0.93,107.98,0.053
0.93,107.99,0.053
0.93,108.01,0.053
0.94,108.03,0.053
0.94,108.04,0.053
0.94,108.06,0.053
0.94,108.08,0.053
0.94,108.09,0.053
0.95,108.11,0.053
0.95,108.13,0.053
0.95,108.14,0.053
0.95,108.16,0.053
0.95,108.18,0.053
0.95,108.19,0.053
0.95,108.21,0.053
0.96,108.23,0.053
0.96,108.24,0.053
0.96,108.26,0.053
0.96,108.28,0.053
0.96,108.29,0.053
0.97,108.31,0.053
0.97,108.33,0.053
0.97,108.34,0.053
0.97,108.36,0.053
0.97,108.38,0.053
0.97,108.39,0.053
0.98,108.41,0.053
0.98,108.43,0.053
0.98,108.44,0.053
0.98,108.46,0.053
0.98,108.48,0.053
0.98,108.49,0.053
0.98,108.51,0.053
0.99,108.53,0.053
0.99,108.54,0.053
0.99,108.56,0.053
0.99,108.58,0.053
0.99,108.59,0.053
1.00,108.61,0.053
1.00,108.63,0.053
1.00,108.64,0.053
1.00,108.66,0.053
1.00,108.68,0.053
1.00,108.69,0.053
1.00,108.71,0.053
1.01,108.73,0.053
1.01,108.74,0.053
1.01,108.76,0.053
1.01,108.78,0.053
1.01,108.79,0.053
1.02,108.81,0.053
1.02,108.83,0.053
1.02,108.84,0.053
1.02,108.86,0.053
1.02,108.88,0.053
1.02,108.89,0.053
1.03,108.91,0.053
1.03,108.93,0.053
1.03,108.94,0.053
1.03,108.96,0.053
1.03,108.97,0.053
1.03,108.99,0.053
1.03,109.01,0.053
1.04,109.03,0.053
1.04,109.04,0.053
1.04,109.06,0.053
1.04,109.08,0.053
1.04,109.09,0.053
1.05,109.11,0.053
1.05,109.12,0.053
1.05,109.14,0.053
1.05,109.16,0.053
1.05,109.17,0.053
1.05,109.19,0.053
1.05,109.21,0.053
1.06,109.23,0.053
1.06,109.24,0.053
1.06,109.26,0.053
1.06,109.27,0.053
1.06,109.29,0.053
1.07,109.31,0.053
1.07,109.32,0.053
1.07,109.34,0.053
1.07,109.36,0.053
1.07,109.37,0.053
1.07,109.39,0.053
1.08,109.41,0.053
1.08,109.42,0.053
1.08,109.44,0.053
1.08,109.46,0.053
1.08,109.47,0.053
1.08,109.49,0.053
1.08,109.51,0.053
1.09,109.52,0.053
1.09,109.54,0.053
1.09,109.56,0.053
1.09,109.57,0.053
1.09,109.59,0.053
1.09,109.61,0.053
1.10,109.62,0.053
1.10,109.64,0.053
1.10,109.66,0.054
1.10,109.67,0.054
1.10,109.69,0.054
1.11,109.71,0.054
1.11,109.72,0.054
1.11,109.74,0.054
1.11,109.76,0.054
1.11,109.77,0.054
1.11,109.79,0.054
1.12,109.81,0.054
1.12,109.82,0.054
1.12,109.84,0.054
1.12,109.86,0.054
1.12,109.87,0.054
1.12,109.89,0.054
1.13,109.91,0.054
1.13,109.92,0.054
1.13,109.94,0.054
1.13,109.96,0.054
1.13,109.97,0.054
1.13,109.99,0.054
1.13,110.01,0.054
1.14,110.02,0.054
1.14,110.04,0.054
1.14,110.06,0.054
1.14,110.07,0.054
1.14,110.09,0.054
1.14,110.11,0.054
1.15,110.12,0.054
1.15,110.14,0.054
1.15,110.16,0.054
1.15,110.17,0.054
1.15,110.19,0.054
1.16,110.21,0.054
1.16,110.22,0.054
1.16,110.24,0.054
1.16,110.26,0.054
1.16,110.27,0.054
1.16,110.29,0.054
1.17,110.31,0.054
1.17,110.32,0.054
1.17,110.34,0.054
1.17,110.36,0.054
1.17,110.37,0.054
1.17,110.39,0.054
1.18,110.41,0.054
1.18,110.42,0.054
1.18,110.44,0.054
1.18,110.46,0.054
1.18,110.47,0.054
1.18,110.49,0.054
1.18,110.51,0.054
1.19,110.52,0.054
1.19,110.54,0.054
1.19,110.56,0.054
1.19,110.57,0.054
1.19,110.59,0.054
1.19,110.61,0.054
1.20,110.62,0.054
1.20,110.64,0.054
1.20,110.66,0.054
1.20,110.67,0.054
1.20,110.69,0.054
1.21,110.71,0.054
1.21,110.72,0.054
1.21,110.74,0.054
1.21,110.76,0.054
1.21,110.77,0.054
1.21,110.79,0.054
1.22,110.81,0.054
1.22,110.82,0.054
1.22,110.84,0.054
1.22,110.86,0.054
1.22,110.87,0.054
1.22,110.89,0.054
1.23,110.91,0.054
1.23,110.92,0.054
1.23,110.94,0.054
1.23,110.96,0.054
1.23,110.97,0.054
1.23,110.99,0.054
1.23,111.01,0.054
1.24,111.02,0.054
1.24,111.04,0.054
1.24,111.05,0.054
1.24,111.07,0.054
1.24,111.09,0.054
1.24,111.11,0.054
1.25,111.12,0.054
1.25,111.14,0.054
1.25,111.15,0.054
1.25,111.17,0.054
1.25,111.19,0.054
1.26,111.20,0.054
1.26,111.22,0.054
1.26,111.24,0.054
1.26,111.25,0.054
1.26,111.27,0.054
1.26,111.29,0.054
1.27,111.30,0.054
1.27,111.32,0.054
1.27,111.34,0.054
1.27,111.35,0.054
1.27,111.37,0.054
1.27,111.39,0.054
1.28,111.40,0.054
1.28,111.42,0.054
1.28,111.44,0.054
1.28,111.45,0.054
1.28,111.47,0.054
1.28,111.49,0.054
1.28,111.50,0.054
1.29,111.52,0.054
1.29,111.54,0.054
1.29,111.55,0.054
1.29,111.57,0.054
1.29,111.59,0.054
1.29,111.60,0.054
1.30,111.62,0.054
1.30,111.64,0.054
1.30,111.65,0.054
1.30,111.67,0.054
1.30,111.69,0.054
1.31,111.70,0.054
1.31,111.72,0.054
1.31,111.74,0.054
1.31,111.75,0.054
1.31,111.77,0.054
1.31,111.79,0.054
1.32,111.80,0.054
1.32,111.82,0.054
1.32,111.84,0.054
1.32,111.85,0.054
1.32,111.87,0.054
1.32,111.89,0.054
1.33,111.90,0.054
1.33,111.92,0.054
1.33,111.94,0.054
1.33,111.96,0.054
1.33,111.97,0.054
1.33,111.99,0.054
1.33,112.00,0.054
1.34,112.02,0.054
1.34,112.04,0.054
1.34,112.05,0.054
1.34,112.07,0.054
1.34,112.09,0.054
1.34,112.10,0.054
1.35,112.12,0.054
1.35,112.14,0.054
1.35,112.15,0.054
1.35,112.17,0.054
1.35,112.19,0.054
1.36,112.20,0.054
1.36,112.22,0.054
1.36,112.24,0.054
1.36,112.25,0.054
1.36,112.27,0.054
1.36,112.29,0.054
1.37,112.30,0.054
1.37,112.32,0.054
1.37,112.34,0.054
1.37,112.35,0.054
1.37,112.37,0.054
1.37,112.39,0.054
1.38,112.40,0.054
1.38,112.42,0.054
1.38,112.44,0.054
1.38,112.45,0.054
1.38,112.47,0.054
1.38,112.49,0.054
1.38,112.50,0.054
1.39,112.52,0.054
1.39,112.54,0.054
1.39,112.55,0.054
1.39,112.57,0.054
1.39,112.59,0.054
1.39,112.60,0.054
1.40,112.62,0.054
1.40,112.64,0.054
1.40,112.65,0.054
1.40,112.67,0.054
1.40,112.69,0.054
1.41,112.70,0.054
1.41,112.72,0.054
1.41,112.74,0.054
1.41,112.75,0.054
1.41,112.77,0.054
1.41,112.79,0.054
1.42,112.80,0.054
1.42,112.82,0.054
1.42,112.84,0.054
1.42,112.85,0.054
1.42,112.87,0.054
1.42,112.89,0.054
1.43,112.90,0.054
1.43,112.92,0.054
1.43,112.94,0.054
1.43,112.95,0.054
1.43,112.97,0.054
1.43,112.99,0.054
1.43,113.00,0.054
1.44,113.02,0.054
1.44,113.04,0.054
1.44,113.05,0.054
1.44,113.07,0.054
1.44,113.09,0.054
1.44,113.10,0.054
1.45,113.12,0.054
1.45,113.14,0.054
1.45,113.15,0.054
1.45,113.17,0.054
1.45,113.19,0.054
1.46,113.20,0.054
1.46,113.22,0.054
1.46,113.24,0.054
1.46,113.25,0.054
1.46,113.27,0.054
1.46,113.29,0.054
1.47,113.30,0.054
1.47,113.32,0.054
1.47,113.34,0.055
1.47,113.35,0.055
1.47,113.37,0.055
1.47,113.39,0.055
1.48,113.40,0.055
1.48,113.42,0.055
1.48,113.44,0.055
1.48,113.45,0.055
